,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Adresse
196,04/02/2022,Vente,"1972495,50",0,Local industriel. commercial ou assimilé,54.0,0.0,43031.0,1 BD LEO LAGRANGE LES PONTS DE CE 49130 France
197,04/02/2022,Vente,"1972495,50",0,Local industriel. commercial ou assimilé,75.0,0.0,43031.0,1 BD LEO LAGRANGE LES PONTS DE CE 49130 France
198,04/02/2022,Vente,"1972495,50",0,Local industriel. commercial ou assimilé,1800.0,0.0,43031.0,1 BD LEO LAGRANGE LES PONTS DE CE 49130 France
199,04/02/2022,Vente,"1972495,50",0,Local industriel. commercial ou assimilé,118.0,0.0,9948.0,1 BD LEO LAGRANGE LES PONTS DE CE 49130 France
200,04/02/2022,Vente,"1972495,50",0,Local industriel. commercial ou assimilé,54.0,0.0,9948.0,1 BD LEO LAGRANGE LES PONTS DE CE 49130 France
201,04/02/2022,Vente,"1972495,50",0,Local industriel. commercial ou assimilé,75.0,0.0,9948.0,1 BD LEO LAGRANGE LES PONTS DE CE 49130 France
202,09/02/2022,Vente,"210000,00",0,Maison,78.0,4.0,242.0,33 BD DE MONPLAISIR ANGERS 49100 France
203,08/02/2022,Vente,"196000,00",0,Maison,59.0,3.0,42.0,3 RUE SAUMUROISE ANGERS 49000 France
204,08/02/2022,Vente,"185000,00",0,Maison,61.0,4.0,362.0,381 RUE ST LEONARD ANGERS 49000 France
205,21/02/2022,Vente,"225000,00",0,Maison,100.0,5.0,1640.0,9 RTE DE L AULNERIE BRIOLLAY 49125 France
206,21/02/2022,Vente,"225000,00",0,Maison,100.0,5.0,800.0,9 RTE DE L AULNERIE BRIOLLAY 49125 France
207,16/02/2022,Vente,"100000,00",0,Maison,87.0,4.0,2000.0,65 CHE DE REUGNIER RIVES-DU-LOIR-EN-ANJOU 49140 France
208,16/02/2022,Vente,"100000,00",0,Maison,87.0,4.0,3755.0,65 CHE DE REUGNIER RIVES-DU-LOIR-EN-ANJOU 49140 France
209,24/02/2022,Vente,"520000,00",0,Maison,181.0,7.0,329.0,91 AV VICTOR CHATENAY ANGERS 49100 France
210,14/02/2022,Vente,"780000,00",0,Local industriel. commercial ou assimilé,840.0,0.0,2400.0,5 RUE DU PELLOUARD LES PONTS DE CE 49130 France
211,15/02/2022,Vente,"254205,00",0,Maison,115.0,4.0,429.0,4 RUE LEON JOUHAUX TRELAZE 49800 France
212,09/02/2022,Vente,"107800,00",0,Maison,70.0,3.0,205.0,7 RUE DU CLOS DE BEAUMONT SOULAIRE-ET-BOURG 49460 France
213,27/01/2022,Vente,"386000,00",0,Maison,153.0,6.0,500.0,2 RUE DU DOMAINE DE L'ABBAYE LES GARENNES SUR LOIRE 49320 France
214,27/01/2022,Vente,"386000,00",0,Maison,153.0,6.0,477.0,2 RUE DU DOMAINE DE L'ABBAYE LES GARENNES SUR LOIRE 49320 France
215,10/02/2022,Vente,"970000,00",0,Maison,218.0,7.0,1001.0,47 RUE HALOPE FRERES LES PONTS DE CE 49130 France
216,10/02/2022,Vente,"970000,00",0,Maison,218.0,7.0,984.0,47 RUE HALOPE FRERES LES PONTS DE CE 49130 France
217,03/02/2022,Vente,"610000,00",0,Maison,151.0,7.0,134.0,90 RUE DU QUINCONCE ANGERS 49100 France
218,18/02/2022,Vente,"383000,00",0,Maison,95.0,5.0,465.0,5 RUE DU MOULIN DE LA PLAINE ECOUFLANT 49000 France
219,22/02/2022,Vente,"220000,00",0,Maison,160.0,5.0,2910.0,470 RTE DES CARREAUX LOIRE-AUTHION 49800 France
220,22/02/2022,Vente,"220000,00",0,Maison,160.0,5.0,2600.0,470 RTE DES CARREAUX LOIRE-AUTHION 49800 France
221,24/02/2022,Vente,"234000,00",0,Maison,155.0,8.0,652.0,5237   LE PAVE LES GARENNES SUR LOIRE 49320 France
222,07/02/2022,Vente,"234000,00",0,Maison,87.0,5.0,541.0,33 RUE ARMAND BROUSSE SAINT-MELAINE-SUR-AUBANCE 49610 France
223,03/02/2022,Vente,"210000,00",0,Maison,64.0,3.0,359.0,8 CHE DE CHASLES LES GARENNES SUR LOIRE 49610 France
224,14/02/2022,Vente,"189600,00",0,Maison,96.0,4.0,303.0,2 RUE HENRI LEROYER PLESSIS-GRAMMOIRE (LE) 49124 France
225,23/02/2022,Vente,"300000,00",0,Appartement,36.0,2.0,121.0,81 RUE LAREVELLIERE ANGERS 49100 France
226,23/02/2022,Vente,"300000,00",0,Appartement,37.0,2.0,121.0,81 RUE LAREVELLIERE ANGERS 49100 France
227,28/02/2022,Vente,"500000,00",0,Maison,167.0,10.0,807.0,6 RUE BERANGER ANGERS 49100 France
228,28/02/2022,Vente,"500000,00",0,Maison,59.0,3.0,807.0,6 RUE BERANGER ANGERS 49100 France
229,18/02/2022,Vente,"210000,00",0,Maison,66.0,4.0,699.0,9 RUE DES TOURTERELLES VERRIERES-EN-ANJOU 49112 France
230,28/02/2022,Vente,"252000,00",0,Maison,103.0,4.0,1000.0,5180   LA GROIE MONTREUIL-SUR-LOIR 49140 France
231,28/02/2022,Vente,"252000,00",0,Maison,103.0,4.0,1417.0,5180   LA GROIE MONTREUIL-SUR-LOIR 49140 France
232,22/02/2022,Vente,"450000,00",0,Maison,137.0,5.0,590.0,19 CHEM DES MOREAUX MURS-ERIGNE 49610 France
233,02/02/2022,Vente,"343000,00",0,Maison,140.0,7.0,443.0,14 RUE DU FIACRE ECOUFLANT 49000 France
234,03/02/2022,Vente,"500000,00",0,Maison,126.0,6.0,578.0,20 RUE MAURICE BLANCHARD ANGERS 49100 France
235,28/02/2022,Vente,"160000,00",0,Maison,57.0,4.0,760.0,5236 RTE DES MARZELLES RIVES-DU-LOIR-EN-ANJOU 49140 France
236,28/02/2022,Vente,"160000,00",0,Maison,57.0,4.0,700.0,5236 RTE DES MARZELLES RIVES-DU-LOIR-EN-ANJOU 49140 France
237,28/02/2022,Vente,"353000,00",0,Maison,95.0,5.0,121.0,42 CITE VAUBAN ANGERS 49000 France
238,21/02/2022,Vente,"169000,00",0,Maison,55.0,2.0,167.0,9 CHE DU TERTREAU LES GARENNES SUR LOIRE 49320 France
239,25/02/2022,Vente,"260000,00",0,Maison,95.0,4.0,291.0,4 RUE DES PIVERTS VERRIERES-EN-ANJOU 49112 France
240,28/02/2022,Vente,"483915,00",0,Maison,215.0,6.0,1000.0,5 CHEM DU PORTINEAU ECUILLE 49460 France
241,28/02/2022,Vente,"483915,00",0,Maison,215.0,6.0,1422.0,5 CHEM DU PORTINEAU ECUILLE 49460 France
242,21/02/2022,Vente,"220000,00",0,Appartement,73.0,2.0,679.0,2 RTE DE BLAISON BLAISON-SAINT-SULPICE 49320 France
243,21/02/2022,Vente,"220000,00",0,Appartement,56.0,2.0,679.0,2 RTE DE BLAISON BLAISON-SAINT-SULPICE 49320 France
244,09/02/2022,Vente,"200000,00",0,Maison,88.0,4.0,550.0,10 CHE DES CHAMPS FLEURIS RIVES-DU-LOIR-EN-ANJOU 49140 France
245,11/02/2022,Vente,"630000,00",0,Maison,180.0,8.0,118.0,17 RUE CELESTIN PORT ANGERS 49100 France
246,09/02/2022,Vente,"450000,00",0,Maison,144.0,5.0,836.0,1 RUE DU DOMAINE DU GRAND RIVET LES PONTS DE CE 49130 France
247,23/02/2022,Vente,"195000,00",0,Maison,70.0,4.0,319.0,1 RUE LEON BLUM TRELAZE 49800 France
248,01/03/2022,Vente,"199900,00",0,Maison,99.0,5.0,293.0,1 RUE JULES DESBOIS VERRIERES-EN-ANJOU 49480 France
249,25/02/2022,Vente,"2700000,00",0,Local industriel. commercial ou assimilé,1419.0,0.0,1369.0,1 CHE DU CLOS DORE VERRIERES-EN-ANJOU 49480 France
250,25/02/2022,Vente,"2700000,00",0,Local industriel. commercial ou assimilé,1419.0,0.0,1656.0,1 CHE DU CLOS DORE VERRIERES-EN-ANJOU 49480 France
251,25/02/2022,Vente,"2700000,00",0,Local industriel. commercial ou assimilé,295.0,0.0,1409.0,1 CHE DU CLOS DORE VERRIERES-EN-ANJOU 49480 France
252,01/03/2022,Vente,"97500,00",0,Maison,70.0,3.0,500.0,16 RTE DE SOULAIRE CHEFFES 49125 France
253,01/03/2022,Vente,"97500,00",0,Maison,70.0,3.0,614.0,16 RTE DE SOULAIRE CHEFFES 49125 France
254,18/02/2022,Vente,"400000,00",0,Maison,49.0,2.0,1060.0,3 RUE DU PATIS POTTIER LOIRE-AUTHION 49250 France
255,18/02/2022,Vente,"400000,00",0,Maison,160.0,5.0,1060.0,3 RUE DU PATIS POTTIER LOIRE-AUTHION 49250 France
256,23/02/2022,Vente,"320000,00",0,Maison,142.0,5.0,581.0,97 RUE LOUIS PASTEUR TRELAZE 49800 France
257,04/02/2022,Vente,"30000,00",0,Maison,10.0,1.0,12.0,9003   LES GDES PLAINES LES PONTS DE CE 49130 France
258,04/02/2022,Vente,"65000,00",0,Maison,78.0,3.0,372.0,32 RTE DE JUIGNE LES PONTS DE CE 49130 France
259,21/02/2022,Vente,"388000,00",0,Appartement,62.0,3.0,439.0,40 RUE J B FOURCAULT TRELAZE 49800 France
260,21/02/2022,Vente,"388000,00",0,Appartement,60.0,2.0,439.0,40 RUE J B FOURCAULT TRELAZE 49800 France
261,21/02/2022,Vente,"388000,00",0,Appartement,60.0,2.0,439.0,40 RUE J B FOURCAULT TRELAZE 49800 France
262,09/02/2022,Vente,"120000,00",0,Maison,37.0,1.0,140.0,24 RTE DE SOUCELLES BRIOLLAY 49125 France
263,25/02/2022,Vente,"102143,00",0,Maison,64.0,3.0,199.0,17 RUE DE MALMOUCHE SAINT-BARTHELEMY-D ANJOU 49124 France
264,25/02/2022,Vente,"163350,00",0,Maison,69.0,3.0,206.0,13 RUE JEAN D ALEMBERT ANGERS 49000 France
265,24/02/2022,Vente,"353000,00",0,Maison,121.0,5.0,295.0,14 AV CHARLES DETRICHE ANGERS 49000 France
266,15/02/2022,Vente,"382000,00",0,Maison,90.0,4.0,916.0,5 RUE DES AUBEPINES STE GEMMES SUR LOIRE 49130 France
267,22/02/2022,Vente,"330000,00",0,Local industriel. commercial ou assimilé,110.0,0.0,203.0,293 RUE SAUMUROISE ANGERS 49000 France
268,21/02/2022,Vente,"363500,00",0,Maison,91.0,5.0,192.0,51 RUE DU FRAIS FOYER ANGERS 49000 France
269,25/02/2022,Vente,"280000,00",0,Maison,95.0,5.0,1780.0,3   LE PITOLAY LOIRE-AUTHION 49250 France
270,25/02/2022,Vente,"280000,00",0,Maison,95.0,5.0,740.0,3   LE PITOLAY LOIRE-AUTHION 49250 France
271,28/02/2022,Vente,"242000,00",0,Maison,107.0,4.0,200.0,1 IMP DU VIEUX MOULIN LES GARENNES SUR LOIRE 49320 France
272,25/02/2022,Vente,"170000,00",0,Maison,82.0,4.0,505.0,22 RUE MARCEL ROUX MURS-ERIGNE 49610 France
273,28/02/2022,Vente,"305000,00",0,Maison,101.0,4.0,556.0,40 RUE DU DOMAINE DU GRAND RIVET LES PONTS DE CE 49130 France
274,23/02/2022,Vente,"175420,00",0,Maison,88.0,4.0,354.0,1 RUE DES GRAINETIERS LOIRE-AUTHION 49800 France
275,23/02/2022,Vente,"275000,00",0,Maison,92.0,5.0,165.0,47 RUE DU FRAIS FOYER ANGERS 49000 France
276,28/02/2022,Vente,"440000,00",0,Maison,203.0,6.0,576.0,394 RTE DE LA ROCHE TINARD LOIRE-AUTHION 49800 France
277,17/02/2022,Vente,"80000,00",0,Maison,108.0,3.0,60.0,17 RUE ARMAND BROUSSE SAINT-MELAINE-SUR-AUBANCE 49610 France
278,17/02/2022,Vente,"219500,00",0,Maison,80.0,4.0,257.0,15 RUE JEAN MOULIN SAINT-BARTHELEMY-D ANJOU 49124 France
279,17/02/2022,Vente,"21950,00",0,Maison,80.0,4.0,257.0,15 RUE JEAN MOULIN SAINT-BARTHELEMY-D ANJOU 49124 France
280,25/02/2022,Vente,"205000,00",0,Maison,83.0,4.0,339.0,2 SQ DES CAMELIAS MURS-ERIGNE 49610 France
281,28/02/2022,Vente,"250000,00",0,Maison,86.0,5.0,81.0,2 PAS DU PIGEON FLEURI ANGERS 49100 France
282,07/03/2022,Vente,"285000,00",0,Maison,106.0,5.0,622.0,24 SQ DES AROMES VERRIERES-EN-ANJOU 49480 France
283,03/03/2022,Vente,"327050,00",0,Maison,91.0,5.0,138.0,2 IMP BAUGAS ANGERS 49100 France
284,28/02/2022,Vente,"650000,00",0,Local industriel. commercial ou assimilé,1292.0,0.0,5968.0,11 RUE VAUCANSON ANGERS 49100 France
285,22/02/2022,Vente,"460000,00",0,Maison,115.0,5.0,570.0,17 RUE BUFFON TRELAZE 49800 France
286,01/03/2022,Vente,"190000,00",0,Maison,50.0,3.0,127.0,17 RUE KRUGER ANGERS 49100 France
287,24/02/2022,Vente,"785000,00",0,Maison,170.0,5.0,476.0,27 CHE DU HUTREAU ANGERS 49000 France
288,24/02/2022,Vente,"785000,00",0,Maison,170.0,5.0,1819.0,27 CHE DU HUTREAU ANGERS 49000 France
289,07/03/2022,Vente,"160000,00",0,Appartement,20.0,1.0,64.0,18 RUE GEORGES CLEMENCEAU BAUGE EN ANJOU 49150 France
290,07/03/2022,Vente,"160000,00",0,Local industriel. commercial ou assimilé,71.0,0.0,64.0,18 RUE GEORGES CLEMENCEAU BAUGE EN ANJOU 49150 France
291,07/03/2022,Vente,"160000,00",0,Appartement,15.0,1.0,64.0,18 RUE GEORGES CLEMENCEAU BAUGE EN ANJOU 49150 France
292,07/03/2022,Vente,"160000,00",0,Appartement,129.0,4.0,64.0,18 RUE GEORGES CLEMENCEAU BAUGE EN ANJOU 49150 France
293,07/03/2022,Vente,"160000,00",0,Local industriel. commercial ou assimilé,51.0,0.0,64.0,18 RUE GEORGES CLEMENCEAU BAUGE EN ANJOU 49150 France
294,01/03/2022,Vente,"900000,00",0,Local industriel. commercial ou assimilé,511.0,0.0,1720.0,1 RUE DE LA REUX SAINT-BARTHELEMY-D ANJOU 49124 France
295,03/03/2022,Vente,"153800,00",0,Maison,146.0,5.0,509.0,54 RUE DU PORT VIVY 49680 France
296,25/02/2022,Vente,"160430,00",0,Maison,126.0,4.0,680.0,4 RUE DE COEUR ROYAL SEGRE-EN-ANJOU BLEU 49500 France
297,28/02/2022,Vente,"190000,00",0,Maison,135.0,6.0,66.0,2   LA GALONNIERE DE VALANJOU CHEMILLE-EN-ANJOU 49670 France
298,25/02/2022,Vente,"157190,00",0,Maison,63.0,2.0,883.0,17 RUE DE LA FONTAINE (CHAP ST FL MAUGES-SUR-LOIRE 49410 France
299,11/03/2022,Vente,"305000,00",0,Maison,118.0,6.0,458.0,4 RUE DES VIGNES VERRIERES-EN-ANJOU 49112 France
300,04/03/2022,Vente,"289000,00",0,Maison,78.0,3.0,180.0,10 RUE DU LAVOIR TRELAZE 49800 France
301,24/02/2022,Vente,"193000,00",0,Maison,87.0,4.0,601.0,8 CHEM DES CROIX (LAURENT AUTELS) OREE D ANJOU 49270 France
302,03/03/2022,Vente,"156000,00",0,Maison,129.0,5.0,878.0,9 RUE DE LA MEGRETTERIE ALLONNES 49650 France
303,02/03/2022,Vente,"51000,00",0,Maison,83.0,2.0,3288.0,812   LA PETITE RAMEE (POITEVINI BEAUPREAU-EN-MAUGES 49510 France
304,11/03/2022,Vente,"163000,00",0,Maison,75.0,3.0,791.0,4 RUE DU COLLEGE GENNES-VAL-DE-LOIRE 49350 France
305,03/03/2022,Vente,"225000,00",0,Maison,115.0,4.0,140.0,355 RUE ST LEONARD ANGERS 49000 France
306,03/03/2022,Vente,"225000,00",0,Local industriel. commercial ou assimilé,40.0,0.0,140.0,355 RUE ST LEONARD ANGERS 49000 France
307,07/03/2022,Vente,"213000,00",0,Maison,152.0,5.0,583.0,5271   LA DODINIERE SEGRE-EN-ANJOU BLEU 49520 France
308,07/03/2022,Vente,"213000,00",0,Maison,152.0,5.0,2893.0,5271   LA DODINIERE SEGRE-EN-ANJOU BLEU 49520 France
309,25/02/2022,Vente,"230000,00",0,Maison,147.0,4.0,350.0,1 RUE DU MOULIN D ETIAU CHEMILLE-EN-ANJOU 49670 France
310,25/02/2022,Vente,"117000,00",0,Maison,75.0,4.0,800.0,2   LOTISSEMENT JEAN BOUSSION BEAUPREAU-EN-MAUGES 49510 France
311,22/02/2022,Vente,"215000,00",0,Maison,112.0,6.0,286.0,17 RUE D EVENTARD ECOUFLANT 49000 France
312,09/03/2022,Vente,"171000,00",0,Maison,87.0,5.0,401.0,75 RUE DE LA GIRARDIERE CHOLET 49300 France
313,07/03/2022,Vente,"183269,00",0,Maison,114.0,4.0,715.0,22 RUE DES GARDONS LES HAUTS-D ANJOU 49330 France
314,22/02/2022,Vente,"38000,00",0,Maison,93.0,4.0,5656.0,5023   PETITE BESNARDIERE SEGRE-EN-ANJOU BLEU 49520 France
315,04/03/2022,Vente,"326900,00",0,Maison,128.0,5.0,327.0,5 RUE JACQUES DE BRAZZA AVRILLE 49240 France
316,11/03/2022,Vente,"210000,00",0,Maison,125.0,5.0,698.0,4 RUE DES CASSIS HUILLE-LEZIGNE 49430 France
317,04/03/2022,Vente,"378360,00",0,Maison,159.0,5.0,419.0,10 CHE DES TOUCHES CANTENAY-EPINARD 49460 France
318,08/03/2022,Vente,"110000,00",0,Maison,90.0,4.0,2249.0,5077   LES GRANDS HOIRES LES HAUTS-D ANJOU 49330 France
319,21/02/2022,Vente,"160000,00",0,Maison,92.0,3.0,1273.0,4 IMP DU PRE AU MOINE SAINT-MACAIRE-DU-BOIS 49260 France
320,05/03/2022,Vente,"60000,00",0,Maison,99.0,4.0,395.0,3 PL DES TILLEULS (LE GUEDENIAU BAUGE EN ANJOU 49150 France
321,02/03/2022,Vente,"160000,00",0,Maison,126.0,5.0,413.0,223 RUE JEAN DE LA BRETE SAUMUR 49400 France
322,11/03/2022,Vente,"466660,00",0,Maison,103.0,3.0,4550.0,13 RTE DES ETANGS BRAIN-SUR-ALLONNES 49650 France
323,11/03/2022,Vente,"466660,00",0,Maison,220.0,5.0,4550.0,13 RTE DES ETANGS BRAIN-SUR-ALLONNES 49650 France
324,11/03/2022,Vente,"466660,00",0,Maison,220.0,5.0,3657.0,13 RTE DES ETANGS BRAIN-SUR-ALLONNES 49650 France
325,11/03/2022,Vente,"466660,00",0,Maison,103.0,3.0,3657.0,13 RTE DES ETANGS BRAIN-SUR-ALLONNES 49650 France
326,22/02/2022,Vente,"339500,00",0,Maison,112.0,5.0,245.0,83 ALL GUILLAUME CERISAY ANGERS 49000 France
327,15/03/2022,Vente,"270000,00",0,Maison,130.0,6.0,600.0,6 RTE DE LA PLOTINIERE LOIRE-AUTHION 49800 France
328,15/03/2022,Vente,"270000,00",0,Maison,130.0,6.0,721.0,6 RTE DE LA PLOTINIERE LOIRE-AUTHION 49800 France
329,03/03/2022,Vente,"50000,00",0,Maison,80.0,3.0,75.0,4 PL DE L EGLISE BAUGE EN ANJOU 49150 France
330,23/02/2022,Vente,"400000,00",0,Maison,126.0,4.0,175.0,11 RUE DU JEU DE PAUME LES PONTS DE CE 49130 France
331,28/02/2022,Vente,"706000,00",0,Maison,186.0,5.0,703.0,16 RUE DE LA MORELLERIE SAINT-BARTHELEMY-D ANJOU 49124 France
332,14/03/2022,Vente,"82000,00",0,Maison,61.0,2.0,138.0,3 AV DE NANTES LA SEGUINIERE 49280 France
333,07/03/2022,Vente,"120000,00",0,Maison,61.0,3.0,75.0,4 RUE DES TANNEURS LES HAUTS-D ANJOU 49330 France
334,24/02/2022,Vente,"495000,00",0,Maison,100.0,4.0,310.0,29 RUE CELESTIN PORT ANGERS 49100 France
335,22/02/2022,Vente,"275000,00",0,Maison,103.0,5.0,183.0,11 RUE DU GRAND DOUZILLE ANGERS 49000 France
336,15/03/2022,Vente,"180000,00",0,Maison,200.0,5.0,1610.0,4 RTE DE SAUMUR DOUE EN ANJOU 49700 France
337,03/03/2022,Vente,"200000,00",0,Maison,74.0,3.0,99.0,9 RUE JEAN MERMOZ ANGERS 49000 France
338,28/02/2022,Vente,"373000,00",0,Maison,103.0,5.0,462.0,18 RUE DE BEAUVAL ANGERS 49000 France
339,11/03/2022,Vente,"230000,00",0,Maison,123.0,3.0,676.0,2275 RTE DE CHATEAUNEUF ETRICHE 49330 France
340,11/03/2022,Vente,"230000,00",0,Maison,123.0,3.0,1000.0,2275 RTE DE CHATEAUNEUF ETRICHE 49330 France
341,26/01/2022,Vente,"60000,00",0,Maison,98.0,5.0,722.0,3 RUE DES DEMOISELLES SEGRE-EN-ANJOU BLEU 49500 France
342,04/03/2022,Vente,"130000,00",0,Maison,70.0,5.0,156.0,12 ALL DES CHAMPS SEGRE-EN-ANJOU BLEU 49500 France
343,26/01/2022,Vente,"75000,00",0,Maison,60.0,3.0,454.0,5121   LE PATIS BOUILLE-MENARD 49520 France
344,17/03/2022,Vente,"76000,00",0,Maison,63.0,3.0,209.0,14 RUE DE L ILE SEGRE-EN-ANJOU BLEU 49520 France
345,24/02/2022,Vente,"210000,00",0,Maison,169.0,5.0,292.0,3 RUE DE BEAUVOIS SEICHES-SUR-LE-LOIR 49140 France
346,18/02/2022,Vente,"227600,00",0,Maison,79.0,4.0,331.0,1 RUE RAYMOND RENARD LES PONTS DE CE 49130 France
347,21/02/2022,Vente,"260000,00",0,Maison,115.0,5.0,586.0,8 SQ DE DELPHES CHOLET 49300 France
348,25/02/2022,Vente,"77400,00",0,Maison,70.0,4.0,653.0,13 RUE DE BRETAGNE (VERGONNES) OMBREE D'ANJOU 49420 France
349,25/02/2022,Vente,"77400,00",0,Maison,70.0,4.0,400.0,13 RUE DE BRETAGNE (VERGONNES) OMBREE D'ANJOU 49420 France
350,25/02/2022,Vente,"200000,00",0,Local industriel. commercial ou assimilé,60.0,0.0,754.0,1 IMP GROS BOIS ETRICHE 49330 France
351,25/02/2022,Vente,"200000,00",0,Maison,187.0,6.0,674.0,5078 IMP GROS BOIS ETRICHE 49330 France
352,21/02/2022,Vente,"145000,00",0,Maison,122.0,5.0,335.0,28 RUE DE L EGLISE (TILLIERES) SEVREMOINE 49230 France
353,31/01/2022,Vente,"100000,00",0,Maison,65.0,2.0,222.0,3 RUE DE L'OUDON CHAPELLE OUDON SEGRE-EN-ANJOU BLEU 49500 France
354,14/03/2022,Vente,"185000,00",0,Maison,97.0,4.0,145.0,7 RUE DE LA MAIN DE FER LE LION D'ANGERS 49220 France
355,10/03/2022,Vente,"102600,00",0,Maison,73.0,3.0,172.0,22 RUE DES MASQUES FONTEVRAUD L ABBAYE 49590 France
356,10/03/2022,Vente,"102600,00",0,Maison,75.0,3.0,172.0,22 RUE DES MASQUES FONTEVRAUD L ABBAYE 49590 France
357,10/03/2022,Vente,"102600,00",0,Maison,90.0,4.0,172.0,22 RUE DES MASQUES FONTEVRAUD L ABBAYE 49590 France
358,10/03/2022,Vente,"102600,00",0,Maison,90.0,4.0,172.0,22 RUE DES MASQUES FONTEVRAUD L ABBAYE 49590 France
359,15/03/2022,Vente,"47140,00",0,Maison,85.0,3.0,81.0,29 RUE D'ANJOU HOTELLERIE DE FLEE SEGRE-EN-ANJOU BLEU 49500 France
360,31/01/2022,Vente,"170300,00",0,Maison,121.0,7.0,655.0,2 BD DES ABRAIS OMBREE D'ANJOU 49520 France
361,14/03/2022,Vente,"102000,00",0,Maison,78.0,3.0,222.0,37 RUE DE BRETAGNE (COMBREE) OMBREE D'ANJOU 49520 France
362,18/02/2022,Vente,"595000,00",0,Maison,155.0,7.0,380.0,1 ALL DE LA RONGERE MONTREUIL-JUIGNE 49460 France
363,18/02/2022,Vente,"595000,00",0,Maison,155.0,7.0,644.0,1 ALL DE LA RONGERE MONTREUIL-JUIGNE 49460 France
364,23/02/2022,Vente,"74505,00",0,Appartement,65.0,1.0,84.0,2 IMP FOYER LYS-HAUT-LAYON 49310 France
365,23/02/2022,Vente,"74505,00",0,Appartement,42.0,2.0,84.0,2 IMP FOYER LYS-HAUT-LAYON 49310 France
366,23/02/2022,Vente,"74505,00",0,Appartement,40.0,2.0,84.0,2 IMP FOYER LYS-HAUT-LAYON 49310 France
367,25/01/2022,Vente,"125400,00",0,Maison,70.0,4.0,350.0,47 AV D EVENTARD SEGRE-EN-ANJOU BLEU 49500 France
368,25/02/2022,Vente,"215000,00",0,Maison,86.0,4.0,427.0,27 RUE GENEVIEVE DE GALARD LE MAY-SUR-EVRE 49122 France
369,21/02/2022,Vente,"183000,00",0,Maison,86.0,3.0,611.0,14 AV CHAPERONNIERE (JALLAIS) BEAUPREAU-EN-MAUGES 49510 France
370,31/01/2022,Vente,"162000,00",0,Maison,137.0,6.0,100.0,22 RUE DU PRIEURE ST MARTIN DU BO SEGRE-EN-ANJOU BLEU 49500 France
371,08/03/2022,Vente,"78000,00",0,Local industriel. commercial ou assimilé,41.0,0.0,640.0,17 AV DE LA VENDEE LA TESSOUALLE 49280 France
372,08/03/2022,Vente,"78000,00",0,Local industriel. commercial ou assimilé,32.0,0.0,640.0,17 AV DE LA VENDEE LA TESSOUALLE 49280 France
373,28/02/2022,Vente,"390000,00",0,Maison,151.0,7.0,540.0,4 ALL DE LA CROIX JULIENNE MAULEVRIER 49360 France
374,28/02/2022,Vente,"390000,00",0,Maison,151.0,7.0,500.0,4 ALL DE LA CROIX JULIENNE MAULEVRIER 49360 France
375,28/02/2022,Vente,"142008,00",0,Maison,92.0,5.0,64.0,11 RUE JEAN JAURES SAUMUR 49400 France
376,25/02/2022,Vente,"236000,00",0,Maison,100.0,5.0,543.0,8 RUE DE LA MARNE (BOUZILLE) OREE D ANJOU 49530 France
377,02/03/2022,Vente,"176000,00",0,Maison,109.0,5.0,622.0,105 RUE DU GRAND CHEMIN SAUMUR 49400 France
378,07/03/2022,Vente,"210000,00",0,Maison,75.0,5.0,121.0,49 RUE RENE MABILEAU SAUMUR 49400 France
379,07/03/2022,Vente,"200000,00",0,Maison,88.0,3.0,500.0,1 RUE DE LA BOIRE MAUPOINT SAINT-CLEMENT-DES-LEVEES 49350 France
380,07/03/2022,Vente,"200000,00",0,Maison,88.0,3.0,800.0,1 RUE DE LA BOIRE MAUPOINT SAINT-CLEMENT-DES-LEVEES 49350 France
381,01/03/2022,Vente,"150565,00",0,Maison,162.0,3.0,1572.0,401   LA GRANDEVIERE OMBREE D'ANJOU 49520 France
382,01/03/2022,Vente,"150565,00",0,Maison,162.0,3.0,1573.0,401   LA GRANDEVIERE OMBREE D'ANJOU 49520 France
383,23/02/2022,Vente,"130000,00",0,Appartement,54.0,3.0,244.0,15 RUE DE VALBOURG CHEMILLE-EN-ANJOU 49120 France
384,23/02/2022,Vente,"130000,00",0,Appartement,60.0,3.0,244.0,15 RUE DE VALBOURG CHEMILLE-EN-ANJOU 49120 France
385,07/03/2022,Vente,"112000,00",0,Maison,56.0,2.0,62.0,43 RUE ST MARTIN (BEAUPREAU) BEAUPREAU-EN-MAUGES 49600 France
386,08/03/2022,Vente,"195000,00",0,Maison,84.0,3.0,513.0,15 RUE DE VERSAILLES (BEAUPREAU) BEAUPREAU-EN-MAUGES 49600 France
387,08/03/2022,Vente,"195000,00",0,Maison,84.0,3.0,500.0,15 RUE DE VERSAILLES (BEAUPREAU) BEAUPREAU-EN-MAUGES 49600 France
388,04/03/2022,Vente,"90000,00",0,Maison,70.0,3.0,965.0,10 RUE DE LA GARE (MEIGNE LE V) NOYANT-VILLAGES 49490 France
389,23/02/2022,Vente,"30000,00",0,Maison,33.0,2.0,861.0,40 RUE DES ROMANS SAUMUR 49400 France
390,23/02/2022,Vente,"30000,00",0,Maison,33.0,2.0,500.0,40 RUE DES ROMANS SAUMUR 49400 France
391,24/02/2022,Vente,"175000,00",0,Maison,96.0,5.0,747.0,46 RUE ST MELOIR TURQUANT 49730 France
